존,번호,곡,근거,등급
PHOENIX,96,어콰이어,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,97,진폐증 ft. Kagamine Len/GUMI,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,98,알테일,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,99,이렐리아,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,100,굿바운스,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,101,앨리스 인 미산트로프,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,102,R.I.P.,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,103,에모모모,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,104,푸파,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,105,스테이저,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,106,러쉬-모어,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,107,러쉬-아워,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,108,* 이 게임은 존재하지 않습니다 *,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,109,마히카,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,110,지젤,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,111,스푸키 마카롱,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,112,아라가미,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,113,할시온,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,114,디스트로0ㅣ어,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,115,빅 대디,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,116,플래시 아웃,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,117,오딘,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,118,비코즈 오브 유,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,119,†도프†센시†,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,120,팝핀 샤워,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,121,브레이크 스루 마이셀프 feat. Risa Yuzuki,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,122,비옐라의 악몽,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,123,쵸빗 플레이버,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,124,얼라이브,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 56~124 을 연다,구간확정
PHOENIX,130,호랑풍류가,사용자 확인 — **PHOENIX 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 130~130 을 연다,구간확정
PHOENIX 2,5,엔조이 더 쇼,사용자 확인 — **PHOENIX 2 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~14 을 연다,구간확정(미검증)
PHOENIX 2,6,응징 레스토랑,사용자 확인 — **PHOENIX 2 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~14 을 연다,구간확정(미검증)
PHOENIX 2,7,블레이저,사용자 확인 — **PHOENIX 2 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~14 을 연다,구간확정(미검증)
PHOENIX 2,8,B3,사용자 확인 — **PHOENIX 2 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~14 을 연다,구간확정(미검증)
PHOENIX 2,9,디기탈리스,사용자 확인 — **PHOENIX 2 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~14 을 연다,구간확정(미검증)
PHOENIX 2,10,더 라스트 리벨리온,사용자 확인 — **PHOENIX 2 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~14 을 연다,구간확정(미검증)
PHOENIX 2,11,오버나이트 플라워,사용자 확인 — **PHOENIX 2 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~14 을 연다,구간확정(미검증)
PHOENIX 2,12,레전더리 도미니언,사용자 확인 — **PHOENIX 2 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~14 을 연다,구간확정(미검증)
PHOENIX 2,13,크래쉬 랜딩 랑데부,사용자 확인 — **PHOENIX 2 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~14 을 연다,구간확정(미검증)
PHOENIX 2,14,콰투오룩스,사용자 확인 — **PHOENIX 2 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~14 을 연다,구간확정(미검증)
PRIME,5,요그 소토스,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~13 을 연다,구간확정
PRIME,6,실루엣 이펙트,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~13 을 연다,구간확정
PRIME,7,차이니즈 레스토랑,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~13 을 연다,구간확정
PRIME,8,아발란치,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~13 을 연다,구간확정
PRIME,9,포스 오브 라,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~13 을 연다,구간확정
PRIME,10,레퀴엠,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~13 을 연다,구간확정
PRIME,11,유 갓 미 크레이지,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~13 을 연다,구간확정
PRIME,12,B2,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~13 을 연다,구간확정
PRIME,13,메테오라이즈,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 5~13 을 연다,구간확정
PRIME,19,슈퍼 판타지,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,20,바이올렛 퍼퓸,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,21,레드 스완,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,22,히아신스,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,23,블레이즈 이모션 (Band version),사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,24,1950,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,25,설탕음모론,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,26,알레그로 피유 모쏘,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,27,어나이얼레이터 메소드,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,28,무브 댓 바디!,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,29,스콜피온 킹,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,30,포인트 제로 원,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,31,레드 스노우,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,32,캄파넬라,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,33,유 어게인 마이 러브,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,34,로봇 배틀,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,35,레미니센스,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,36,모멘트 데이,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,37,브레이크 잇 다운,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,38,하이퍼큐브,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,39,라이크 미,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,40,베토벤 인플루엔자,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,41,아발란퀴엠,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,42,패러독스,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,43,무브 댓 바디! - FULL SONG -,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,44,슈퍼 판타지 - SHORT CUT -,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,45,요그 소토스 - SHORT CUT -,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,46,실루엣 이펙트 - SHORT CUT -,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,47,무브 댓 바디! - SHORT CUT -,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,48,프라임 오프닝 - SHORT CUT -,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,49,락 더 하우스,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,50,더 레볼루션,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,51,셀피쉬니스,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,52,코스미컬 리듬,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,53,돌리 키스,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,54,마타도르,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,55,밀키 웨이 갤럭시,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,56,필 마이 해피니스,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,57,라그나로크,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,58,아클루오이아스,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,59,까랴위사따,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,60,비디오 아웃 씨,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,61,스타더스트 오버드라이브,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,62,아마이 유우와쿠 데인저러스,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,63,요로피쿠 피쿠요로!,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,64,임프린팅,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,65,서든 로맨스 [PIU Edit],사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,66,미토츠다이라,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,67,스마일 다이어리,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,68,배드 애플!! feat. Nomico,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
PRIME,69,프라임,사용자 확인 — **PRIME 존 전체**를 봤다고 하셨다 (번호 없이 존 단위). 못 본 구간 19~74 을 연다,구간확정
